,anchor,positive,negative
71122,3556,2288,2512
71123,3556,4627,1226
71124,3556,2371,5597
71125,3556,3621,1617
71126,3556,3080,37
71127,3556,5336,5174
71128,3556,74,5137
71129,3556,6074,3316
71130,3556,5919,2660
71131,3556,2992,4655
71132,3556,22,1583
71133,3556,6565,3729
71134,3556,2617,2143
71135,3556,5496,2630
71136,3556,169,3520
71137,3556,6297,597
71138,3556,1306,1407
71139,3556,3158,1231
71140,3557,766,4017
71141,3557,3015,104
71142,3557,2500,3903
71143,3557,2859,469
71144,3557,3528,1800
71145,3557,4388,901
71146,3557,1335,5978
71147,3557,3872,5651
71148,3557,2521,1836
71149,3557,2275,207
71150,3557,3741,93
71151,3557,3942,310
71152,3557,5662,6116
71153,3557,5761,6697
71154,3557,1427,6276
71155,3557,6419,6605
71156,3557,287,5798
71157,3557,2585,2517
71158,3557,1168,4250
71159,3557,2683,5450
71160,3558,4605,4564
71161,3558,2181,6696
71162,3558,1253,817
71163,3558,4027,2715
71164,3558,6196,2450
71165,3558,5247,6107
71166,3558,6247,3771
71167,3558,3971,1582
71168,3558,6082,1765
71169,3558,6346,2634
71170,3558,268,5800
71171,3558,3383,3248
71172,3558,4487,4343
71173,3558,5717,360
71174,3558,1665,6704
71175,3558,4082,350
71176,3558,2092,6582
71177,3558,5541,2602
71178,3558,3852,1762
71179,3558,2673,6263
71180,3559,6194,3358
71181,3559,2552,2980
71182,3559,1339,4267
71183,3559,4135,142
71184,3559,6200,2306
71185,3559,4690,3793
71186,3559,1046,6735
71187,3559,6082,671
71188,3559,2326,4079
71189,3559,3979,1473
71190,3559,2085,852
71191,3559,6611,1336
71192,3559,690,6128
71193,3559,1163,3439
71194,3559,5639,3602
71195,3559,3035,3902
71196,3559,2226,1899
71197,3559,2574,4551
71198,3559,2281,1378
71199,3559,6288,3996
71200,3560,5546,5637
71201,3560,2613,155
71202,3560,4341,1278
71203,3560,5040,3988
71204,3560,1243,223
71205,3560,2255,580
71206,3560,4465,5408
71207,3560,4111,1492
71208,3560,4261,1388
71209,3560,2917,6051
71210,3560,1878,6630
71211,3560,6209,4828
71212,3560,2852,5117
71213,3560,6261,5851
71214,3560,3337,4933
71215,3560,634,2699
71216,3560,3524,3886
71217,3560,5267,2431
71218,3560,1447,3341
71219,3560,1380,159
71220,3561,3571,4274
71221,3561,3026,1853
71222,3561,722,5978
71223,3561,1497,4840
71224,3561,4671,550
71225,3561,6431,2782
71226,3561,1274,4552
71227,3561,4176,4816
71228,3561,1004,4150
71229,3561,651,3260
71230,3561,461,3209
71231,3561,1502,1574
71232,3561,391,738
71233,3561,2390,532
71234,3561,488,1599
71235,3561,864,5963
71236,3561,6097,1854
71237,3561,2705,1146
71238,3561,5271,1316
71239,3561,1920,4487
71240,3562,2216,1099
71241,3562,6194,4543
71242,3562,6112,2556
71243,3562,5959,1093
71244,3562,2360,2101
71245,3562,6394,595
71246,3562,3361,5105
71247,3562,3160,5190
71248,3562,6040,3453
71249,3562,3828,739
71250,3562,705,6405
71251,3562,1471,4985
71252,3562,1881,4366
71253,3562,2809,1117
71254,3562,5496,1302
71255,3562,5331,6685
71256,3562,744,5679
71257,3562,3390,2240
71258,3562,1668,154
71259,3562,4412,245
71260,3563,2651,5717
71261,3563,4938,105
71262,3563,4001,5815
71263,3563,1675,1907
71264,3563,3225,4188
71265,3563,6306,1949
71266,3563,5097,3687
71267,3563,4100,3824
71268,3563,3472,699
71269,3563,446,5992
71270,3563,6059,5289
71271,3563,4495,1009
71272,3563,4716,1017
71273,3563,4095,4580
71274,3563,103,3581
71275,3563,272,4935
71276,3563,4561,2368
71277,3563,4616,3669
71278,3563,2353,4926
71279,3563,5532,1539
71280,3564,2611,92
71281,3564,5092,1113
71282,3564,4428,5266
71283,3564,4997,4684
71284,3564,1427,2134
71285,3564,4540,3956
71286,3564,5653,6106
71287,3564,6480,944
71288,3564,4311,2676
71289,3564,3387,4008
71290,3564,4535,5545
71291,3564,1180,2719
71292,3564,1007,3953
71293,3564,2937,565
71294,3564,6513,858
71295,3564,214,3868
71296,3564,4090,4797
71297,3564,6678,2615
71298,3564,3788,1667
71299,3564,1124,5639
71300,3565,1677,2384
71301,3565,2185,4268
71302,3565,4503,1314
71303,3565,2496,133
71304,3565,2405,3451
71305,3565,545,3183
71306,3565,4871,138
71307,3565,1608,2479
71308,3565,3183,1806
71309,3565,3197,6555
71310,3565,644,6264
71311,3565,1446,1424
71312,3565,2671,6332
71313,3565,4045,6061
71314,3565,3195,3763
71315,3565,6400,2449
71316,3565,1188,5533
71317,3565,3582,2408
71318,3565,3221,1539
71319,3565,5632,5413
71320,3566,3367,4511
71321,3566,4986,6706
71322,3566,6131,3150
71323,3566,6573,3540
71324,3566,2912,3160
71325,3566,1896,5727
71326,3566,3037,3472
71327,3566,5118,2943
71328,3566,6014,4267
71329,3566,4384,4532
71330,3566,6149,619
71331,3566,523,2295
71332,3566,5613,4256
71333,3566,6483,598
71334,3566,3556,5222
71335,3566,5100,1178
71336,3566,4684,2331
71337,3566,4380,5179
71338,3566,3926,215
71339,3566,3729,1974
71340,3567,3295,4951
71341,3567,6368,3926
71342,3567,5356,6018
71343,3567,5950,303
71344,3567,3590,2239
71345,3567,3022,5944
71346,3567,2726,2755
71347,3567,3635,2517
71348,3567,5444,5808
71349,3567,3344,3734
71350,3567,4481,3533
71351,3567,687,3288
71352,3567,1666,2253
71353,3567,3545,4269
71354,3567,190,5441
71355,3567,1789,6457
71356,3567,5784,1831
71357,3567,5493,3266
71358,3567,1513,2061
71359,3567,38,6156
71360,3568,6256,4769
71361,3568,3030,344
71362,3568,34,4230
71363,3568,1724,4256
71364,3568,2961,3131
71365,3568,6725,591
71366,3568,2797,3781
71367,3568,2637,1201
71368,3568,4859,4161
71369,3568,4161,158
71370,3568,4635,2550
71371,3568,5798,274
71372,3568,161,6713
71373,3568,1585,1271
71374,3568,3596,5220
71375,3568,3346,5720
71376,3568,6367,4921
71377,3568,6323,1332
71378,3568,3419,5749
71379,3568,1312,5289
71380,3569,827,359
71381,3569,268,2888
71382,3569,4496,2054
71383,3569,2095,1115
71384,3569,6592,5898
71385,3569,4249,2092
71386,3569,5017,892
71387,3569,4933,3617
71388,3569,4496,766
71389,3569,1971,5455
71390,3569,5981,2739
71391,3569,4356,5318
71392,3569,2361,1781
71393,3569,6701,948
71394,3569,1126,542
71395,3569,6343,4998
71396,3569,5302,61
71397,3569,6020,4683
71398,3569,4015,3134
71399,3569,5549,1664
71400,3570,2489,5006
71401,3570,4072,5722
71402,3570,5425,4931
71403,3570,4674,5803
71404,3570,4729,6560
71405,3570,5898,6458
71406,3570,2484,1560
71407,3570,5398,406
71408,3570,2549,598
71409,3570,996,3879
71410,3570,2306,1887
71411,3570,1178,391
71412,3570,5251,1348
71413,3570,1404,6657
71414,3570,2840,2846
71415,3570,673,2322
71416,3570,5515,2709
71417,3570,21,4780
71418,3570,5731,4722
71419,3570,6103,6537
71420,3571,2248,3041
71421,3571,5067,4543
71422,3571,2508,3995
71423,3571,6119,286
71424,3571,4163,1868
71425,3571,3880,6381
71426,3571,4144,3026
71427,3571,3875,2427
71428,3571,5955,4623
71429,3571,6295,5485
71430,3571,6643,3090
71431,3571,3396,4399
71432,3571,3336,3968
71433,3571,5338,3686
71434,3571,1975,5549
71435,3571,5174,4637
71436,3571,1118,4762
71437,3571,3356,3967
71438,3571,5011,3221
71439,3571,3388,3837
71440,3572,1127,6069
71441,3572,5576,2636
71442,3572,4375,4581
71443,3572,4691,4452
71444,3572,2917,6600
71445,3572,157,4246
71446,3572,6398,3305
71447,3572,3248,137
71448,3572,2255,380
71449,3572,2400,3769
71450,3572,1447,2888
71451,3572,4181,3519
71452,3572,4602,267
71453,3572,2452,5690
71454,3572,3435,1603
71455,3572,2302,520
71456,3572,2601,1416
71457,3572,4123,6537
71458,3572,2540,2500
71459,3572,3813,6289
71460,3573,1801,3822
71461,3573,2033,6014
71462,3573,3421,6192
71463,3573,2155,2369
71464,3573,4380,6671
71465,3573,5894,4052
71466,3573,636,2388
71467,3573,3366,2649
71468,3573,1351,976
71469,3573,2383,3474
71470,3573,1747,1643
71471,3573,2334,6073
71472,3573,1319,1819
71473,3573,2732,264
71474,3573,827,240
71475,3573,3144,4413
71476,3573,2936,3249
71477,3573,5704,2007
71478,3573,4172,2676
71479,3573,5532,3717
71480,3574,3941,3376
71481,3574,2205,6170
71482,3574,5899,624
71483,3574,4018,1177
71484,3574,1494,4012
71485,3574,3672,4279
71486,3574,3256,4803
71487,3574,1003,3213
71488,3574,4150,5637
71489,3574,5094,1701
71490,3574,2877,3884
71491,3574,369,4959
71492,3574,4419,2829
71493,3574,3564,4911
71494,3574,5481,4359
71495,3574,4256,5367
71496,3574,2210,1732
71497,3574,106,6137
71498,3574,1946,6130
71499,3574,3244,2299
71500,3575,5478,3525
71501,3575,6177,1801
71502,3575,2487,3295
71503,3575,1100,5479
71504,3575,2911,4810
71505,3575,6418,3650
71506,3575,1404,4933
71507,3575,6453,208
71508,3575,5402,1929
71509,3575,648,2758
71510,3575,4350,4152
71511,3575,3384,6168
71512,3575,1114,1569
71513,3575,2230,1128
71514,3575,4098,4001
71515,3575,3228,5817
71516,3575,5640,1684
71517,3575,2975,4870
71518,3575,5162,6489
71519,3575,4841,6690
71520,3576,4475,3070
71521,3576,956,6304
71522,3576,383,5934
71523,3576,3986,3237
71524,3576,5345,5682
71525,3576,2385,4748
71526,3576,3976,5221
71527,3576,1616,4075
71528,3576,4297,5943
71529,3576,6544,3586
71530,3576,2596,6101
71531,3576,1480,4503
71532,3576,1015,2807
71533,3576,437,4131
71534,3576,1425,3219
71535,3576,31,446
71536,3576,1610,4197
71537,3576,3515,1711
71538,3576,178,250
71539,3576,571,6
71540,3577,1640,6020
71541,3577,3804,4875
71542,3577,1732,6446
71543,3577,1227,5250
71544,3577,4273,2221
71545,3577,6277,6423
71546,3577,6085,1833
71547,3577,5276,2205
71548,3577,23,4441
71549,3577,3304,1142
71550,3577,1295,2705
71551,3577,884,1922
71552,3577,321,6714
71553,3577,1760,1557
71554,3577,4725,2125
71555,3577,3746,4562
71556,3577,2874,2629
71557,3577,1853,3690
71558,3577,984,666
71559,3577,2033,3415
71560,3578,4433,4176
71561,3578,6337,5061
71562,3578,5876,2367
71563,3578,4342,1155
71564,3578,686,2136
71565,3578,4472,3906
71566,3578,5652,1798
71567,3578,5763,4020
71568,3578,1210,2835
71569,3578,2995,558
71570,3578,996,4443
71571,3578,3045,3626
71572,3578,1831,1542
71573,3578,4900,6537
71574,3578,2893,1974
71575,3578,841,786
71576,3578,4760,4298
71577,3578,1479,1104
71578,3578,5395,2350
71579,3578,6074,4682
71580,3579,1163,3928
71581,3579,1113,534
71582,3579,799,893
71583,3579,633,5163
71584,3579,1695,5652
71585,3579,3401,46
71586,3579,5113,5374
71587,3579,2658,160
71588,3579,6238,2295
71589,3579,4319,6455
71590,3579,56,3869
71591,3579,6612,6486
71592,3579,6247,4652
71593,3579,6222,819
71594,3579,154,2369
71595,3579,6033,4819
71596,3579,1560,4343
71597,3579,6700,3018
71598,3579,6618,4606
71599,3579,6668,22
71600,3580,2352,2638
71601,3580,968,5088
71602,3580,2708,1341
71603,3580,5489,4991
71604,3580,3019,5524
71605,3580,2987,1565
71606,3580,5205,6683
71607,3580,5533,5654
71608,3580,2380,3022
71609,3580,2300,5502
71610,3580,1057,2029
71611,3580,3879,6738
71612,3580,1690,3644
71613,3580,1370,2097
71614,3580,4903,4322
71615,3580,4057,6371
71616,3580,5919,643
71617,3580,3721,657
71618,3580,1632,4936
71619,3580,813,850
71620,3581,2150,964
71621,3581,3668,1316
71622,3581,5494,3069
71623,3581,1214,6008
71624,3581,3896,5289
71625,3581,5568,3582
71626,3581,4917,5631
71627,3581,639,3709
71628,3581,1308,2757
71629,3581,2063,3545
71630,3581,1515,5059
71631,3581,5368,5278
71632,3581,4192,5336
71633,3581,6049,3177
71634,3581,6339,4726
71635,3581,2305,4305
71636,3581,5146,6571
71637,3581,5889,2003
71638,3581,2643,2790
71639,3581,6548,2089
71640,3582,1437,2040
71641,3582,2864,1809
71642,3582,4975,4889
71643,3582,5077,1467
71644,3582,5081,4699
71645,3582,4161,4492
71646,3582,2678,1734
71647,3582,6215,5503
71648,3582,2372,2601
71649,3582,4097,4805
71650,3582,795,632
71651,3582,284,880
71652,3582,1329,1425
71653,3582,5235,2686
71654,3582,5600,6730
71655,3582,196,3002
71656,3582,2946,2823
71657,3582,3043,57
71658,3582,5714,2606
71659,3582,4381,4680
71660,3583,6641,290
71661,3583,6500,4252
71662,3583,1507,722
71663,3583,1457,2918
71664,3583,323,6574
71665,3583,3594,2006
71666,3583,2736,4539
71667,3583,6716,2545
71668,3583,5213,4283
71669,3583,967,4869
71670,3583,3933,2423
71671,3583,900,2879
71672,3583,579,976
71673,3583,2373,2399
71674,3583,3624,2868
71675,3583,4879,2510
71676,3583,4232,501
71677,3583,2587,1877
71678,3583,5943,4836
71679,3583,1712,6022
71680,3584,3380,6367
71681,3584,3718,4056
71682,3584,953,4632
71683,3584,775,4707
71684,3584,3789,1740
71685,3584,6672,6204
71686,3584,2312,113
71687,3584,3209,762
71688,3584,6531,1256
71689,3584,5144,2648
71690,3584,5299,6076
71691,3584,2139,1273
71692,3584,6193,1806
71693,3584,3719,1748
71694,3584,6357,429
71695,3584,1923,5625
71696,3584,6692,6400
71697,3584,3381,4444
71698,3584,5964,5928
71699,3584,5320,220
71700,3585,3642,1452
71701,3585,5646,1552
71702,3585,557,6650
71703,3585,6215,4454
71704,3585,5079,4941
71705,3585,4424,258
71706,3585,4830,4563
71707,3585,4036,3437
71708,3585,6171,2906
71709,3585,1231,1135
71710,3585,1048,1026
71711,3585,1684,2327
71712,3585,550,1901
71713,3585,888,2785
71714,3585,6085,20
71715,3585,4091,6448
71716,3585,4138,1653
71717,3585,4474,5306
71718,3585,1857,170
71719,3585,2470,6207
71720,3586,4394,132
71721,3586,2528,6173
71722,3586,4239,4741
71723,3586,4278,254
71724,3586,5145,717
71725,3586,60,5577
71726,3586,2898,2595
71727,3586,5149,3251
71728,3586,3730,2928
71729,3586,3380,6262
71730,3586,895,6164
71731,3586,6470,6593
71732,3586,1507,2797
71733,3586,2254,2747
71734,3586,664,297
71735,3586,3925,4353
71736,3586,4613,5227
71737,3586,4277,6685
71738,3586,5209,5146
71739,3586,4725,5545
71740,3587,3755,3497
71741,3587,2191,934
71742,3587,4183,2597
71743,3587,4658,4506
71744,3587,3118,2545
71745,3587,3205,5714
71746,3587,2282,1753
71747,3587,3985,4811
71748,3587,433,2535
71749,3587,3313,204
71750,3587,4363,733
71751,3587,2645,5066
71752,3587,306,2652
71753,3587,3725,1529
71754,3587,1976,4018
71755,3587,6261,2919
71756,3587,4764,5207
71757,3587,6380,6326
71758,3587,1734,4495
71759,3587,1527,5322
71760,3588,760,3490
71761,3588,5110,3986
71762,3588,539,2282
71763,3588,4892,5038
71764,3588,5334,395
71765,3588,2416,2273
71766,3588,5085,2677
71767,3588,2538,4671
71768,3588,3450,5906
71769,3588,830,1075
71770,3588,2577,6228
71771,3588,4124,4690
71772,3588,4593,73
71773,3588,6592,3967
71774,3588,493,2423
71775,3588,3730,6434
71776,3588,3028,5476
71777,3588,1630,6206
71778,3588,5205,6328
71779,3588,2466,3367
71780,3589,1165,2364
71781,3589,3218,3052
71782,3589,1838,760
71783,3589,3034,1353
71784,3589,760,4395
71785,3589,5586,4758
71786,3589,563,5707
71787,3589,2553,244
71788,3589,6726,4732
71789,3589,6280,597
71790,3589,2623,3633
71791,3589,1664,6684
71792,3589,5133,5515
71793,3589,1250,5410
71794,3589,665,576
71795,3589,381,5084
71796,3589,1817,543
71797,3589,4631,6495
71798,3589,4789,6434
71799,3589,98,48
71800,3590,3171,709
71801,3590,6458,4132
71802,3590,268,1117
71803,3590,3317,1506
71804,3590,3013,6029
71805,3590,1687,4489
71806,3590,3816,2007
71807,3590,3408,6432
71808,3590,5511,5676
71809,3590,2147,451
71810,3590,5794,5476
71811,3590,4241,255
71812,3590,1252,955
71813,3590,5822,6410
71814,3590,4361,3726
71815,3590,6486,4078
71816,3590,5255,5348
71817,3590,4650,5190
71818,3590,3994,2641
71819,3590,664,3109
71820,3591,6007,2760
71821,3591,4262,1004
71822,3591,1972,1100
71823,3591,677,287
71824,3591,4719,4229
71825,3591,4963,4153
71826,3591,6553,6484
71827,3591,1422,2019
71828,3591,1508,5280
71829,3591,2297,1903
71830,3591,5330,1493
71831,3591,3242,68
71832,3591,2058,391
71833,3591,4060,3054
71834,3591,2148,5538
71835,3591,3057,5356
71836,3591,3930,4279
71837,3591,2039,2696
71838,3591,1871,6470
71839,3591,2879,6209
71840,3592,6537,3709
71841,3592,2505,3307
71842,3592,1687,3710
71843,3592,5425,4685
71844,3592,2634,5680
71845,3592,2277,4800
71846,3592,6511,6470
71847,3592,3996,150
71848,3592,746,5101
71849,3592,6216,4249
71850,3592,2278,4553
71851,3592,4682,4645
71852,3592,1736,4170
71853,3592,5484,2046
71854,3592,3949,4546
71855,3592,5740,2467
71856,3592,2971,2161
71857,3592,1102,6362
71858,3592,1084,3864
71859,3592,4851,3648
71860,3593,2075,1053
71861,3593,4857,2028
71862,3593,6664,236
71863,3593,3683,3943
71864,3593,6217,6485
71865,3593,5275,3442
71866,3593,3336,5959
71867,3593,6306,5812
71868,3593,846,524
71869,3593,4670,6368
71870,3593,90,1380
71871,3593,3739,5188
71872,3593,5450,1885
71873,3593,4286,4721
71874,3593,6269,2263
71875,3593,6352,3854
71876,3593,1834,3633
71877,3593,4722,718
71878,3593,5117,3499
71879,3593,904,4458
71880,3594,6495,1406
71881,3594,1481,2660
71882,3594,4172,6526
71883,3594,3927,2566
71884,3594,5042,4206
71885,3594,225,923
71886,3594,657,975
71887,3594,3038,4994
71888,3594,1143,6204
71889,3594,2582,1937
71890,3594,6247,6481
71891,3594,5867,1010
71892,3594,4307,1494
71893,3594,1871,6240
71894,3594,4999,5117
71895,3594,5078,4602
71896,3594,2808,6320
71897,3594,3553,4336
71898,3594,1576,1548
71899,3594,215,1756
71900,3595,2534,974
71901,3595,1527,5522
71902,3595,2902,1002
71903,3595,6598,5972
71904,3595,6429,4817
71905,3595,4412,4707
71906,3595,1694,1722
71907,3595,5331,3466
71908,3595,1076,2848
71909,3595,39,3380
71910,3595,5799,5218
71911,3595,4815,710
71912,3595,3571,1709
71913,3595,1563,5049
71914,3595,480,3528
71915,3595,2657,2331
71916,3595,5602,1993
71917,3595,3145,6284
71918,3595,2629,738
71919,3595,3929,3464
71920,3596,3877,108
71921,3596,6202,4055
71922,3596,5831,4568
71923,3596,4755,1793
71924,3596,3443,606
71925,3596,614,468
71926,3596,5306,5052
71927,3596,5994,1767
71928,3596,6082,3213
71929,3596,2241,1798
71930,3596,1292,6118
71931,3596,529,4265
71932,3596,5080,6112
71933,3596,5125,5824
71934,3596,1017,3171
71935,3596,6164,6079
71936,3596,6003,1987
71937,3596,2300,5802
71938,3596,2591,5873
71939,3596,3197,3452
71940,3597,2941,4709
71941,3597,5875,1672
71942,3597,351,5310
71943,3597,636,2084
71944,3597,780,1596
71945,3597,398,3043
71946,3597,4392,5211
71947,3597,5180,5984
71948,3597,47,1579
71949,3597,1804,3163
71950,3597,6725,3152
71951,3597,4347,5303
71952,3597,764,1274
71953,3597,6031,1124
71954,3597,2015,543
71955,3597,4172,2204
71956,3597,1195,5957
71957,3597,457,3339
71958,3597,1935,471
71959,3597,942,6637
71960,3598,4550,597
71961,3598,2001,3644
71962,3598,3323,4470
71963,3598,238,3543
71964,3598,4492,4563
71965,3598,6119,433
71966,3598,1142,3229
71967,3598,4931,2729
71968,3598,3896,3825
71969,3598,2744,4609
71970,3598,5287,6144
71971,3598,3183,4194
71972,3598,5908,4504
71973,3598,71,3076
71974,3598,2959,459
71975,3598,5720,3096
71976,3598,1987,337
71977,3598,6324,6307
71978,3598,6319,6386
71979,3598,5780,4094
71980,3599,212,3004
71981,3599,6035,3191
71982,3599,3400,4630
71983,3599,3498,6176
71984,3599,1488,779
71985,3599,5737,5789
71986,3599,6195,1944
71987,3599,3120,418
71988,3599,1098,3747
71989,3599,468,3258
71990,3599,3959,2200
71991,3599,2488,5794
71992,3599,4501,5061
71993,3599,821,3518
71994,3599,6357,653
71995,3599,254,2407
71996,3599,6304,4112
71997,3599,4967,5556
71998,3599,5333,1198
71999,3599,5101,922
72000,3600,3034,2567
72001,3600,1668,3530
72002,3600,1364,373
72003,3600,5219,3193
72004,3600,5199,2180
72005,3600,378,3973
72006,3600,5468,5357
72007,3600,3652,4109
72008,3600,525,4775
72009,3600,6609,4307
72010,3600,6071,5483
72011,3600,2249,4270
72012,3600,2982,922
72013,3600,2740,5919
72014,3600,3000,6451
72015,3600,1861,1774
72016,3600,2411,4474
72017,3600,1394,1412
72018,3600,5956,5138
72019,3600,1303,1839
72020,3601,3044,1193
72021,3601,1956,370
72022,3601,3393,3368
72023,3601,1741,6312
72024,3601,3113,5378
72025,3601,4165,4599
72026,3601,3186,4871
72027,3601,948,4711
72028,3601,5194,2113
72029,3601,4183,1030
72030,3601,6717,1329
72031,3601,2466,4790
72032,3601,1388,951
72033,3601,4472,3589
72034,3601,1738,4087
72035,3601,6032,5809
72036,3601,1862,5876
72037,3601,2375,494
72038,3601,3483,2470
72039,3601,2086,4872
72040,3602,6420,3557
72041,3602,358,1377
72042,3602,1446,3335
72043,3602,3353,4391
72044,3602,95,4369
72045,3602,4160,5387
72046,3602,4856,5852
72047,3602,451,3689
72048,3602,3537,305
72049,3602,822,222
72050,3602,3672,2694
72051,3602,5616,4443
72052,3602,663,545
72053,3602,1263,3671
72054,3602,6092,2413
72055,3602,1915,3202
72056,3602,896,4748
72057,3602,6460,2500
72058,3602,6198,2540
72059,3602,1587,6131
72060,3603,4466,4169
72061,3603,6560,811
72062,3603,1766,6509
72063,3603,6581,5424
72064,3603,1203,4650
72065,3603,4286,1950
72066,3603,3631,5378
72067,3603,2853,4566
72068,3603,68,2580
72069,3603,259,2609
72070,3603,5031,3429
72071,3603,4128,1497
72072,3603,6268,4030
72073,3603,2813,1696
72074,3603,3713,5295
72075,3603,4196,4133
72076,3603,6625,2260
72077,3603,6396,2034
72078,3603,1228,5502
72079,3603,6692,0
72080,3604,3056,1863
72081,3604,501,792
72082,3604,829,2539
72083,3604,6316,1214
72084,3604,5219,1477
72085,3604,295,3133
72086,3604,3387,3784
72087,3604,4295,3870
72088,3604,2617,3921
72089,3604,1428,1905
72090,3604,4314,4500
72091,3604,897,2302
72092,3604,5076,4933
72093,3604,3135,6478
72094,3604,1429,4540
72095,3604,2242,3037
72096,3604,2104,4910
72097,3604,5433,356
72098,3604,616,249
72099,3604,5484,780
72100,3605,1756,5522
72101,3605,3326,4280
72102,3605,4903,4454
72103,3605,1013,6728
72104,3605,38,5039
72105,3605,4971,492
72106,3605,1533,4490
72107,3605,439,1056
72108,3605,5185,953
72109,3605,5994,1968
72110,3605,988,2605
72111,3605,137,18
72112,3605,5697,3708
72113,3605,4174,5215
72114,3605,2443,3060
72115,3605,5988,1507
72116,3605,4055,1557
72117,3605,4023,6672
72118,3605,1029,2779
72119,3605,1893,4036
72120,3606,4093,732
72121,3606,5187,600
72122,3606,6380,5909
72123,3606,4094,6540
72124,3606,343,6735
72125,3606,2466,5490
72126,3606,849,6154
72127,3606,3588,2166
72128,3606,2094,587
72129,3606,1043,2002
72130,3606,149,2880
72131,3606,2407,5389
72132,3606,321,1069
72133,3606,1423,5240
72134,3606,32,4380
72135,3606,393,874
72136,3606,5884,5058
72137,3606,1197,2007
72138,3606,4263,6740
72139,3606,1097,6429
72140,3607,3468,1413
72141,3607,6405,3938
72142,3607,4623,4255
72143,3607,1513,4506
72144,3607,576,841
72145,3607,3994,3370
72146,3607,3436,3841
72147,3607,3743,358
72148,3607,5766,2416
72149,3607,904,1429
72150,3607,2761,332
72151,3607,2045,2211
72152,3607,4412,6038
72153,3607,5925,547
72154,3607,6615,3381
72155,3607,6396,5318
72156,3607,4511,2714
72157,3607,2653,2719
72158,3607,5196,3260
72159,3607,3254,6561
72160,3608,3546,165
72161,3608,3721,2446
72162,3608,5989,5407
72163,3608,6586,1681
72164,3608,6440,6683
72165,3608,2242,95
72166,3608,454,5875
72167,3608,2128,4301
72168,3608,6547,3520
72169,3608,6243,5448
72170,3608,6649,1589
72171,3608,672,3142
72172,3608,5897,6661
72173,3608,3267,1109
72174,3608,230,1915
72175,3608,5667,4508
72176,3608,6510,3058
72177,3608,6454,3451
72178,3608,2832,5303
72179,3608,827,3677
72180,3609,1412,5882
72181,3609,149,329
72182,3609,25,1429
72183,3609,2419,2637
72184,3609,2336,1617
72185,3609,2545,4067
72186,3609,4043,6686
72187,3609,1445,1609
72188,3609,5499,2875
72189,3609,76,5286
72190,3609,4420,132
72191,3609,197,1510
72192,3609,3426,3446
72193,3609,5876,5047
72194,3609,5762,1213
72195,3609,472,3200
72196,3609,4205,797
72197,3609,5936,2343
72198,3609,5872,1364
72199,3609,5155,6668
72200,3610,5187,3437
72201,3610,2866,3773
72202,3610,5326,1077
72203,3610,2745,2821
72204,3610,3402,1599
72205,3610,1224,3503
72206,3610,4733,756
72207,3610,3260,1340
72208,3610,3738,3230
72209,3610,4748,2050
72210,3610,2945,434
72211,3610,4840,1452
72212,3610,5259,4935
72213,3610,3470,672
72214,3610,1928,1724
72215,3610,4655,2912
72216,3610,4387,4428
72217,3610,2588,5171
72218,3610,6151,707
72219,3610,4316,4174
72220,3611,1187,2793
72221,3611,6029,6297
72222,3611,1697,3337
72223,3611,1273,2004
72224,3611,4255,5507
72225,3611,3017,811
72226,3611,6109,4059
72227,3611,816,4747
72228,3611,4109,4318
72229,3611,2178,5914
72230,3611,1000,2747
72231,3611,5243,5523
72232,3611,2940,2113
72233,3611,4677,4887
72234,3611,3810,6336
72235,3611,453,5007
72236,3611,2399,725
72237,3611,1720,1146
72238,3611,819,1959
72239,3611,3559,3585
72240,3612,2692,304
72241,3612,4536,130
72242,3612,181,6598
72243,3612,4838,5064
72244,3612,668,580
72245,3612,3091,2765
72246,3612,6444,5694
72247,3612,4597,4072
72248,3612,6606,3285
72249,3612,3098,1391
72250,3612,4055,6046
72251,3612,721,5246
72252,3612,3640,4727
72253,3612,3519,1817
72254,3612,3849,5343
72255,3612,5350,278
72256,3612,4137,3878
72257,3612,2558,6660
72258,3612,5623,365
72259,3612,4125,5717
72260,3613,930,2693
72261,3613,3627,1922
72262,3613,1246,5992
72263,3613,4039,1455
72264,3613,6679,4359
72265,3613,4221,2709
72266,3613,5883,4059
72267,3613,5706,842
72268,3613,5727,1213
72269,3613,617,4256
72270,3613,5950,2279
72271,3613,2270,502
72272,3613,2392,452
72273,3613,4116,2733
72274,3613,648,2271
72275,3613,176,4600
72276,3613,4830,6072
72277,3613,5877,6185
72278,3613,748,2388
72279,3613,1778,5700
72280,3614,4212,633
72281,3614,2184,4032
72282,3614,3263,772
72283,3614,1099,4956
72284,3614,4591,2045
72285,3614,1865,57
72286,3614,199,190
72287,3614,2991,5583
72288,3614,5330,1475
72289,3614,3188,3975
72290,3614,764,3323
72291,3614,6149,5323
72292,3614,2409,1261
72293,3614,2998,4554
72294,3614,3097,3355
72295,3614,1488,2481
72296,3614,5884,5525
72297,3614,3702,960
72298,3614,3976,3299
72299,3614,4315,355
72300,3615,6394,2779
72301,3615,506,5248
72302,3615,2875,3817
72303,3615,5107,1400
72304,3615,6192,3104
72305,3615,6412,5257
72306,3615,5725,2945
72307,3615,5665,2244
72308,3615,5168,6263
72309,3615,2082,4623
72310,3615,3650,6363
72311,3615,3800,4168
72312,3615,1254,1201
72313,3615,5950,2212
72314,3615,3144,3771
72315,3615,6632,3409
